year,month,day,date,state,magnitude,injuries,fatalities,start_latitude,start_longitude,end_latitude,end_longitude,length,width,region,season
2011,6,29,2011-06-29,MT,0,0,0,48.0671,-107.111,48.0671,-107.111,0.01,1,w,Summer
2011,6,29,2011-06-29,MT,1,0,0,48.5279,-107.33,48.5279,-107.33,0.75,25,w,Summer
2011,6,30,2011-06-30,TX,1,1,0,26.1184,-98.1937,26.1203,-98.1997,0.4,30,s,Summer
2011,7,1,2011-07-01,MN,2,0,0,44.281,-96.13,44.266,-96.147,1.33,440,mw,Summer
2011,7,1,2011-07-01,WI,2,0,0,46.3154,-91.8745,46.3536,-91.8478,2.93,300,mw,Summer
2011,7,1,2011-07-01,SD,0,0,0,44.64,-103.51,44.64,-103.51,0.01,10,mw,Summer
2011,7,1,2011-07-01,MN,1,0,0,44.5412,-95.5519,44.5093,-95.58,2.61,300,mw,Summer
2011,7,1,2011-07-01,MN,1,0,0,44.51,-95.54,44.6587,-95.1976,19.75,300,mw,Summer
2011,7,1,2011-07-01,MN,1,0,0,44.166,-96.106,44.179,-96.1,0.95,220,mw,Summer
2011,7,1,2011-07-01,MN,0,0,0,45.5227,-94.2668,45.5484,-94.2352,2.34,30,mw,Summer
2011,7,1,2011-07-01,MN,1,0,0,44.7979,-95.102,44.833,-95.0973,2.44,300,mw,Summer
2011,7,2,2011-07-02,WY,0,0,0,41.92,-104.07,41.92,-104.07,0.02,20,w,Summer
2011,7,2,2011-07-02,CO,0,0,0,40.16,-103.21,40.16,-103.21,0.1,50,w,Summer
2011,7,2,2011-07-02,KS,0,0,0,38.1772,-97.5361,38.1829,-97.5286,0.57,50,mw,Summer
2011,7,2,2011-07-02,WY,0,0,0,42.2916,-104.423,42.2916,-104.423,0.02,25,w,Summer
2011,7,2,2011-07-02,WY,0,0,0,42.13,-104.35,42.13,-104.35,0.05,25,w,Summer
2011,7,2,2011-07-02,WY,0,0,0,42.0411,-104.18,42.0411,-104.18,0.01,20,w,Summer
2011,7,4,2011-07-04,ND,1,0,0,47.31,-97.11,47.3,-97.11,0.5,30,mw,Summer
2011,7,4,2011-07-04,ND,0,0,0,47.24,-97.07,47.1765,-97.0326,4.0,40,mw,Summer
2011,7,4,2011-07-04,ND,0,0,0,48.97,-97.27,48.97,-97.239,2.0,50,mw,Summer
2011,7,4,2011-07-04,ND,2,0,0,46.95,-97.14,46.9107,-97.0949,3.0,600,mw,Summer
2011,7,4,2011-07-04,MN,0,0,0,47.78,-96.49,47.7795,-96.4805,1.0,60,mw,Summer
2011,7,4,2011-07-04,MN,0,0,0,48.97,-97.18,48.9607,-97.1268,2.0,50,mw,Summer
2011,7,4,2011-07-04,MN,0,0,0,47.49,-96.77,47.4922,-96.7509,1.5,40,mw,Summer
2011,7,5,2011-07-05,MN,0,0,0,45.31,-93.17,45.3096,-93.1603,0.47,25,mw,Summer
2011,7,6,2011-07-06,CO,0,0,0,39.6808,-104.433,39.6808,-104.433,0.1,50,w,Summer
2011,7,7,2011-07-07,FL,0,0,0,28.2088,-82.1615,28.2114,-82.1594,0.22,20,s,Summer
2011,7,8,2011-07-08,ND,0,0,0,47.47,-101.14,47.4702,-101.135,0.23,30,mw,Summer
2011,7,8,2011-07-08,ND,0,0,0,46.51,-99.77,46.5108,-99.7646,0.26,30,mw,Summer
2011,7,8,2011-07-08,ND,0,0,0,46.42,-100.64,46.42,-100.64,0.01,15,mw,Summer
2011,7,8,2011-07-08,ND,0,0,0,47.2755,-101.8,47.3101,-101.756,3.16,30,mw,Summer
2011,7,8,2011-07-08,ND,0,0,0,47.29,-102.12,47.31,-102.06,3.13,40,mw,Summer
2011,7,8,2011-07-08,ND,0,0,0,47.11,-102.77,47.1117,-102.729,1.93,25,mw,Summer
2011,7,10,2011-07-10,CO,0,0,0,38.0643,-104.715,38.0637,-104.715,0.2,30,w,Summer
2011,7,10,2011-07-10,MN,0,0,0,45.1965,-94.7601,45.1962,-94.7583,0.09,10,mw,Summer
2011,7,10,2011-07-10,ND,0,0,0,46.03,-99.39,46.0175,-99.3827,0.93,20,mw,Summer
2011,7,10,2011-07-10,ND,0,0,0,46.17,-98.59,46.1684,-98.5824,0.38,25,mw,Summer
2011,7,10,2011-07-10,ND,0,0,0,46.19,-98.16,46.1885,-98.158,0.14,20,mw,Summer
2011,7,10,2011-07-10,ND,1,0,0,46.26,-98.84,46.2563,-98.8314,0.49,25,mw,Summer
2011,7,10,2011-07-10,ND,1,0,0,46.25,-97.42,46.27,-97.3091,4.0,400,mw,Summer
2011,7,10,2011-07-10,ND,1,0,0,46.02,-97.11,46.0266,-97.05,2.91,200,mw,Summer
2011,7,10,2011-07-10,ND,2,0,0,46.401,-99.792,46.3761,-99.5432,11.98,50,mw,Summer
2011,7,10,2011-07-10,ND,2,0,0,46.11,-97.95,46.0444,-97.3431,26.0,600,mw,Summer
2011,7,11,2011-07-11,IA,0,0,0,42.4273,-94.2883,42.432,-94.2455,2.21,50,mw,Summer
2011,7,12,2011-07-12,CO,0,0,0,39.37,-104.08,39.37,-104.08,0.1,50,w,Summer
2011,7,12,2011-07-12,CO,0,0,0,39.22,-104.45,39.22,-104.45,0.1,50,w,Summer
2011,7,13,2011-07-13,NE,0,0,0,40.2688,-98.8329,40.2692,-98.8317,0.1,25,mw,Summer
2011,7,13,2011-07-13,NM,0,0,0,31.8677,-106.76,31.8677,-106.752,0.42,10,w,Summer
2011,7,13,2011-07-13,NE,0,0,0,40.2791,-98.9537,40.2795,-98.9521,0.1,25,mw,Summer
2011,7,14,2011-07-14,NE,0,0,0,41.7,-103.49,41.7,-103.49,0.1,20,mw,Summer
2011,7,15,2011-07-15,MN,1,0,0,46.2534,-96.522,46.2479,-96.5026,1.0,50,mw,Summer
2011,7,15,2011-07-15,ND,1,0,0,46.93,-98.03,46.92,-97.9788,3.0,100,mw,Summer
2011,7,16,2011-07-16,ND,0,0,0,48.02,-99.06,48.0017,-99.0,3.0,50,mw,Summer
2011,7,16,2011-07-16,MN,0,0,0,48.52,-96.84,48.52,-96.84,0.1,10,mw,Summer
2011,7,16,2011-07-16,ND,0,0,0,47.35,-99.65,47.3497,-99.53,5.62,30,mw,Summer
2011,7,16,2011-07-16,ND,0,0,0,47.3923,-99.5787,47.39,-99.554,1.17,30,mw,Summer
2011,7,16,2011-07-16,ND,0,0,0,48.03,-99.27,48.0299,-99.2251,3.0,100,mw,Summer
2011,7,16,2011-07-16,ND,0,0,0,46.2475,-100.07,46.2437,-100.032,1.86,30,mw,Summer
2011,7,16,2011-07-16,ND,0,0,0,47.91,-98.54,47.91,-98.54,0.2,10,mw,Summer
2011,7,16,2011-07-16,ND,1,0,0,47.273,-100.53,47.36,-100.5,6.18,50,mw,Summer
2011,7,16,2011-07-16,ND,1,0,0,47.28,-98.33,47.32,-98.3188,1.2,50,mw,Summer
2011,7,16,2011-07-16,ND,1,0,0,47.35,-98.31,47.3814,-98.2706,1.0,100,mw,Summer
2011,7,17,2011-07-17,ND,1,0,0,47.62,-99.14,47.6131,-99.0889,1.0,150,mw,Summer
2011,7,17,2011-07-17,ND,0,0,0,46.21,-98.43,46.2095,-98.4292,0.05,25,mw,Summer
2011,7,17,2011-07-17,ND,3,1,0,46.49,-98.63,46.2998,-98.4319,16.18,880,mw,Summer
2011,7,17,2011-07-17,ND,0,0,0,47.01,-97.51,46.9866,-97.5,0.5,15,mw,Summer
2011,7,17,2011-07-17,ND,0,0,0,47.5,-98.7229,47.4929,-98.6934,1.46,30,mw,Summer
2011,7,17,2011-07-17,ND,0,0,0,47.39,-98.45,47.3389,-98.3695,5.0,100,mw,Summer
2011,7,17,2011-07-17,ND,0,0,0,47.36,-98.54,47.3598,-98.5397,0.02,20,mw,Summer
2011,7,17,2011-07-17,ND,0,0,0,47.3422,-98.2589,47.32,-98.2547,1.54,75,mw,Summer
2011,7,17,2011-07-17,ND,0,0,0,47.8298,-99.9086,47.8296,-99.9077,0.04,20,mw,Summer
2011,7,18,2011-07-18,CO,0,0,0,37.2205,-108.704,37.223,-108.701,0.25,50,w,Summer
2011,7,18,2011-07-18,SD,1,0,0,45.4511,-103.286,45.4517,-103.155,9.77,100,mw,Summer
2011,7,19,2011-07-19,TX,0,0,0,29.35,-99.1832,29.35,-99.1849,0.1,10,s,Summer
2011,7,19,2011-07-19,WI,0,0,0,45.5276,-92.2175,45.5193,-92.2041,0.87,25,mw,Summer
2011,7,20,2011-07-20,ND,1,0,0,48.3,-100.0,48.3107,-99.978,1.25,50,mw,Summer
2011,7,22,2011-07-22,ND,0,0,0,46.63,-101.57,46.6316,-101.567,0.17,20,mw,Summer
2011,7,22,2011-07-22,ND,0,0,0,47.59,-103.26,47.5894,-103.25,0.45,30,mw,Summer
2011,7,22,2011-07-22,ND,0,0,0,46.8736,-103.205,46.8736,-103.203,0.09,30,mw,Summer
2011,7,22,2011-07-22,ND,0,0,0,46.7,-103.09,46.6933,-103.059,1.53,30,mw,Summer
2011,7,22,2011-07-22,ND,0,0,0,46.94,-101.65,46.9367,-101.63,0.98,20,mw,Summer
2011,7,23,2011-07-23,IN,0,0,0,40.8082,-87.4416,40.8099,-87.4375,0.25,10,mw,Summer
2011,7,24,2011-07-24,AZ,0,0,0,34.52,-110.08,34.5345,-110.08,1.0,10,w,Summer
2011,7,24,2011-07-24,MI,0,0,0,43.74,-84.4003,43.7415,-84.3936,0.35,50,mw,Summer
2011,7,24,2011-07-24,MN,0,0,0,48.19,-96.25,48.19,-96.25,0.1,10,mw,Summer
2011,7,24,2011-07-24,MN,1,0,0,48.26,-95.8,48.2079,-95.7603,2.5,50,mw,Summer
2011,7,26,2011-07-26,NY,0,0,0,43.05,-75.43,43.05,-75.41,1.01,125,e,Summer
2011,7,26,2011-07-26,NY,0,0,0,43.03,-75.34,43.03,-75.33,0.51,100,e,Summer
2011,7,26,2011-07-26,SD,0,0,0,45.27,-99.73,45.2711,-99.7225,0.37,10,mw,Summer
2011,7,26,2011-07-26,SD,0,0,0,45.24,-99.78,45.2404,-99.7772,0.14,10,mw,Summer
2011,7,26,2011-07-26,SD,0,0,0,45.72,-97.65,45.7246,-97.6323,0.91,25,mw,Summer
2011,7,27,2011-07-27,IL,0,0,0,42.462,-90.473,42.462,-90.472,0.05,17,mw,Summer
2011,7,27,2011-07-27,IL,0,0,0,42.3847,-89.9481,42.3885,-89.9396,0.51,17,mw,Summer
2011,7,29,2011-07-29,PA,1,0,0,41.5779,-75.2899,41.5717,-75.2805,0.65,160,e,Summer
2011,7,29,2011-07-29,PA,0,0,0,41.5622,-75.2641,41.5591,-75.2544,0.55,100,e,Summer
2011,7,29,2011-07-29,NY,1,0,0,41.4045,-74.2924,41.3695,-74.2154,4.67,100,e,Summer
2011,7,29,2011-07-29,NY,0,0,0,42.74,-75.19,42.74,-75.18,0.51,120,e,Summer
2011,7,29,2011-07-29,NY,0,0,0,42.41,-75.44,42.4104,-75.4347,0.27,175,e,Summer
2011,7,29,2011-07-29,MT,0,0,0,47.7205,-104.81,47.6399,-104.595,11.45,50,w,Summer
2011,7,30,2011-07-30,MN,0,0,0,45.59,-96.29,45.5864,-96.2819,0.47,25,mw,Summer
2011,7,30,2011-07-30,MN,0,0,0,45.9912,-94.9418,45.9865,-94.9279,0.74,25,mw,Summer
2011,7,30,2011-07-30,MN,0,0,0,45.7206,-93.5155,45.6527,-93.4717,5.16,100,mw,Summer
2011,8,2,2011-08-02,FL,1,0,0,26.2,-80.25,26.227,-80.233,2.14,90,s,Summer
2011,8,3,2011-08-03,NM,0,0,0,34.9864,-106.482,34.9864,-106.482,0.1,10,w,Summer
2011,8,5,2011-08-05,FL,0,0,0,28.87,-81.71,28.8748,-81.7128,0.37,10,s,Summer
2011,8,6,2011-08-06,NC,0,0,0,35.59,-77.92,35.59,-77.8749,2.54,75,s,Summer
2011,8,6,2011-08-06,TX,0,0,0,34.5894,-100.448,34.5907,-100.447,0.11,10,s,Summer
2011,8,7,2011-08-07,MI,0,0,0,44.2346,-83.5483,44.2357,-83.5449,0.18,50,mw,Summer
2011,8,8,2011-08-08,WI,0,0,0,43.0672,-89.3659,43.0526,-89.3527,1.21,20,mw,Summer
2011,8,9,2011-08-09,MI,0,0,0,43.3378,-84.3898,43.3402,-84.3578,0.74,50,mw,Summer
2011,8,9,2011-08-09,MT,0,0,0,46.03,-110.71,46.03,-110.71,0.1,10,w,Summer
2011,8,10,2011-08-10,OK,2,2,1,36.1393,-95.138,36.1879,-95.0731,5.0,400,Unknown,Summer
2011,8,10,2011-08-10,NE,0,0,0,41.2095,-103.873,41.2005,-103.854,1.14,50,mw,Summer
2011,8,11,2011-08-11,MI,0,0,0,46.5866,-87.6448,46.5866,-87.6448,0.05,5,mw,Summer
2011,8,11,2011-08-11,NE,0,0,0,42.64,-100.26,42.6397,-100.26,0.02,20,mw,Summer
2011,8,11,2011-08-11,NE,0,0,0,42.66,-99.92,42.6598,-99.9198,0.02,20,mw,Summer
2011,8,11,2011-08-11,NE,0,0,0,42.64,-100.06,42.6399,-100.06,0.02,20,mw,Summer
2011,8,11,2011-08-11,NE,0,0,0,42.4205,-100.055,42.3831,-100.006,3.6,50,mw,Summer
2011,8,11,2011-08-11,NE,0,0,0,42.0726,-100.276,42.072,-100.275,0.06,50,mw,Summer
2011,8,11,2011-08-11,NE,1,0,0,42.64,-100.26,42.6225,-100.247,1.38,75,mw,Summer
2011,8,11,2011-08-11,NE,3,0,0,42.5634,-100.209,42.5559,-100.209,0.52,900,mw,Summer
2011,8,14,2011-08-14,SD,0,0,0,45.74,-100.77,45.7382,-100.767,0.2,10,mw,Summer
2011,8,14,2011-08-14,SD,0,0,0,45.68,-100.75,45.6784,-100.746,0.21,10,mw,Summer
2011,8,14,2011-08-14,TX,0,0,0,30.2487,-93.7695,30.2487,-93.7691,0.02,10,s,Summer
2011,8,18,2011-08-18,NE,0,0,0,42.3,-101.39,42.2999,-101.39,0.02,20,mw,Summer
2011,8,18,2011-08-18,NE,0,0,0,42.17,-98.25,42.1628,-98.2295,1.16,100,mw,Summer
2011,8,18,2011-08-18,NE,0,0,0,42.2581,-98.3246,42.256,-98.3174,0.39,50,mw,Summer
2011,8,18,2011-08-18,NC,0,0,0,35.896,-81.143,35.891,-81.141,0.36,150,s,Summer
2011,8,18,2011-08-18,NE,0,0,0,42.2845,-98.35,42.2841,-98.3494,0.02,20,mw,Summer
2011,8,18,2011-08-18,NC,0,0,0,34.0311,-77.8923,34.0286,-77.8972,0.33,20,s,Summer
2011,8,19,2011-08-19,MI,0,0,0,46.865,-89.3182,46.8717,-89.2871,1.54,125,mw,Summer
2011,8,19,2011-08-19,WI,1,0,1,45.4026,-87.987,45.3401,-87.8515,7.9,250,mw,Summer
2011,8,20,2011-08-20,MI,0,0,0,43.2008,-84.1374,43.2042,-84.0834,2.73,100,mw,Summer
2011,8,21,2011-08-21,NY,2,0,0,43.0664,-76.7855,43.121,-76.6489,7.88,200,e,Summer
2011,8,23,2011-08-23,WI,0,0,0,44.553,-90.0331,44.553,-90.0331,0.01,10,mw,Summer
2011,8,23,2011-08-23,WI,0,0,0,44.5895,-88.4096,44.5891,-88.405,0.23,50,mw,Summer
2011,8,23,2011-08-23,WI,0,0,0,44.1826,-88.2541,44.1813,-88.2442,0.5,100,mw,Summer
2011,8,23,2011-08-23,WI,2,2,0,44.6875,-90.4707,44.669,-90.3179,7.61,200,mw,Summer
2011,8,24,2011-08-24,CO,0,0,0,38.3726,-104.628,38.3693,-104.632,0.31,100,w,Summer
2011,8,24,2011-08-24,OH,1,0,0,41.5306,-81.3629,41.5103,-81.3136,2.91,50,mw,Summer
2011,8,25,2011-08-25,TX,0,0,0,28.574,-96.565,28.574,-96.569,0.24,100,s,Summer
2011,8,25,2011-08-25,TX,0,0,0,33.5042,-101.955,33.5021,-101.955,0.15,15,s,Summer
2011,8,25,2011-08-25,MD,0,0,0,38.3,-76.561,38.33,-76.511,3.41,50,s,Summer
2011,8,25,2011-08-25,MD,0,0,0,38.283,-76.412,38.283,-76.411,0.05,25,s,Summer
2011,8,26,2011-08-26,CO,0,0,0,38.7184,-104.824,38.7197,-104.823,0.11,50,w,Summer
2011,8,26,2011-08-26,NC,0,0,0,35.8846,-76.4188,35.885,-76.4206,0.1,50,s,Summer
2011,8,26,2011-08-26,NC,1,0,0,35.5526,-76.5442,35.5546,-76.6283,4.4,75,s,Summer
2011,8,26,2011-08-26,NC,2,0,0,35.9185,-76.2233,35.9196,-76.2147,0.49,50,s,Summer
2011,8,27,2011-08-27,VA,0,0,0,36.7371,-75.9405,36.7371,-75.943,0.14,50,s,Summer
2011,8,27,2011-08-27,VA,0,0,0,37.9341,-75.3664,37.9349,-75.3578,0.47,50,s,Summer
2011,8,28,2011-08-28,NY,0,0,0,40.7,-73.32,40.75,-73.35,4.0,220,e,Summer
2011,8,28,2011-08-28,NY,0,0,0,40.73,-73.76,40.74,-73.77,1.0,220,e,Summer
2011,8,29,2011-08-29,NE,0,0,0,42.7497,-103.004,42.7514,-102.999,0.28,25,mw,Summer
2011,9,1,2011-09-01,AZ,0,0,0,34.87,-110.12,34.87,-110.12,1.19,10,w,Fall
2011,9,1,2011-09-01,MT,0,0,0,47.7763,-114.042,47.7754,-114.027,0.73,3,w,Fall
2011,9,3,2011-09-03,AL,0,0,0,30.2463,-88.1991,30.2488,-88.1997,0.18,50,s,Fall
2011,9,3,2011-09-03,LA,0,0,0,30.1641,-92.1471,30.1642,-92.1487,0.1,10,s,Fall
2011,9,3,2011-09-03,LA,1,0,0,29.8587,-89.778,29.8654,-89.7732,0.5,50,s,Fall
2011,9,3,2011-09-03,MS,0,0,0,30.4779,-89.43,30.4791,-89.4307,0.09,30,s,Fall
2011,9,4,2011-09-04,MS,1,0,0,30.6165,-89.6558,30.6231,-89.6621,0.59,100,s,Fall
2011,9,4,2011-09-04,MS,1,0,0,30.5434,-89.12,30.5875,-89.1535,3.64,75,s,Fall
2011,9,4,2011-09-04,MS,0,0,0,32.0911,-89.3541,32.0973,-89.3613,0.6,50,s,Fall
2011,9,4,2011-09-04,NY,1,0,0,42.8982,-74.1678,42.9484,-74.0484,6.97,880,e,Fall
2011,9,4,2011-09-04,MS,1,1,0,30.7677,-89.1647,30.8945,-89.165,8.76,100,s,Fall
2011,9,4,2011-09-04,MS,0,0,0,31.2109,-89.2679,31.2109,-89.2679,0.01,40,s,Fall
2011,9,4,2011-09-04,MS,1,0,0,31.5956,-89.6024,31.5607,-89.5496,3.93,50,s,Fall
2011,9,4,2011-09-04,FL,1,0,0,30.2959,-87.4295,30.4012,-87.4545,3.16,50,s,Fall
2011,9,4,2011-09-04,FL,0,0,0,30.4209,-85.6946,30.4357,-85.6906,1.05,25,s,Fall
2011,9,4,2011-09-04,FL,0,0,0,30.7229,-86.558,30.7336,-86.5536,0.78,40,s,Fall
2011,9,4,2011-09-04,AL,1,0,0,30.4527,-88.1098,30.4769,-88.1261,1.93,100,s,Fall
2011,9,4,2011-09-04,AL,0,0,0,33.9481,-86.0423,33.9577,-86.0463,0.7,50,s,Fall
2011,9,4,2011-09-04,MS,0,0,0,31.4,-89.48,31.4,-89.48,0.01,40,s,Fall
2011,9,5,2011-09-05,VA,0,2,0,36.584,-80.661,36.584,-80.661,0.01,50,s,Fall
2011,9,5,2011-09-05,VA,0,0,0,37.94,-78.2,37.95,-78.19,0.88,100,s,Fall
2011,9,5,2011-09-05,NC,1,0,0,36.371,-81.086,36.39,-81.083,1.32,250,s,Fall
2011,9,5,2011-09-05,NC,0,0,0,35.42,-80.29,35.48,-80.29,4.15,100,s,Fall
2011,9,5,2011-09-05,SC,0,0,0,34.3675,-81.5443,34.3682,-81.5438,0.06,50,s,Fall
2011,9,5,2011-09-05,GA,1,1,0,34.0829,-84.5627,34.45,-84.35,28.38,440,s,Fall
2011,9,5,2011-09-05,FL,0,0,0,30.79,-85.03,30.7951,-85.0305,0.35,25,s,Fall
2011,9,5,2011-09-05,AL,0,0,0,32.7789,-87.4965,32.8279,-87.4872,3.43,50,s,Fall
2011,9,5,2011-09-05,NC,0,0,0,35.067,-80.556,35.073,-80.552,0.47,40,s,Fall
2011,9,6,2011-09-06,NC,0,0,0,35.1558,-79.4395,35.1728,-79.4306,1.28,25,s,Fall
2011,9,6,2011-09-06,NC,0,0,0,34.8092,-79.0624,34.8219,-79.0634,0.88,60,s,Fall
2011,9,7,2011-09-07,MD,0,0,0,38.215,-76.544,38.215,-76.562,0.98,50,s,Fall
2011,9,7,2011-09-07,MD,0,0,0,38.411,-76.867,38.427,-76.851,1.4,50,s,Fall
2011,9,14,2011-09-14,AZ,2,0,0,35.3347,-111.706,35.3354,-111.697,0.5,50,w,Fall
2011,9,15,2011-09-15,MD,0,0,0,38.3958,-75.0761,38.3957,-75.0611,0.81,40,s,Fall
2011,9,17,2011-09-17,TX,1,0,0,27.8685,-97.9442,27.8439,-97.9594,1.93,100,s,Fall
2011,9,17,2011-09-17,OK,0,0,0,36.82,-97.932,36.808,-97.909,1.52,75,Unknown,Fall
2011,9,17,2011-09-17,OK,0,0,0,36.815,-97.887,36.815,-97.887,0.5,10,Unknown,Fall
2011,9,17,2011-09-17,OK,0,0,0,36.784,-97.897,36.784,-97.897,0.5,30,Unknown,Fall
2011,9,18,2011-09-18,MO,0,0,0,36.5751,-94.019,36.5751,-94.0184,0.03,10,mw,Fall
2011,9,19,2011-09-19,MS,0,0,0,30.3774,-89.0441,30.3788,-89.0445,0.1,25,s,Fall
2011,9,19,2011-09-19,FL,0,0,0,28.569,-81.2689,28.569,-81.2689,0.1,15,s,Fall
2011,9,22,2011-09-22,NY,0,0,0,42.9128,-74.3034,42.9195,-74.2921,0.73,50,e,Fall
2011,9,25,2011-09-25,AR,0,0,0,34.1388,-91.319,34.1454,-91.2866,1.91,50,Unknown,Fall
2011,9,25,2011-09-25,IN,1,0,0,39.0164,-85.7424,39.0232,-85.7405,0.48,75,mw,Fall
2011,9,25,2011-09-25,KY,1,0,0,36.7505,-87.5445,36.7607,-87.5317,1.0,100,s,Fall
2011,9,25,2011-09-25,KY,2,0,0,37.1725,-87.3822,37.1778,-87.3755,0.52,80,s,Fall
2011,9,25,2011-09-25,MS,1,0,0,33.7933,-90.7814,33.7212,-90.6264,10.23,800,s,Fall
2011,9,25,2011-09-25,MS,1,0,0,33.7866,-90.5467,33.7673,-90.537,1.44,200,s,Fall
2011,9,27,2011-09-27,IN,0,0,0,41.4418,-85.9718,41.4499,-85.9702,0.57,30,mw,Fall
2011,9,28,2011-09-28,MI,0,0,0,41.7803,-83.5614,41.7807,-83.5597,0.09,50,mw,Fall
2011,9,29,2011-09-29,NC,1,1,0,35.8899,-76.2484,35.8899,-76.2484,0.05,10,s,Fall
2011,10,6,2011-10-06,KS,1,0,0,39.3084,-101.353,39.4102,-101.336,7.09,50,mw,Fall
2011,10,7,2011-10-07,KS,1,0,0,38.558,-100.724,38.628,-100.664,5.83,200,mw,Fall
2011,10,7,2011-10-07,KS,0,0,0,38.529,-101.092,38.546,-101.053,2.41,200,mw,Fall
2011,10,8,2011-10-08,KS,1,0,0,37.562,-100.706,37.595,-100.675,2.84,75,mw,Fall
2011,10,9,2011-10-09,TX,1,0,0,29.366,-98.632,29.392,-98.642,1.89,50,s,Fall
2011,10,10,2011-10-10,FL,1,0,0,30.0864,-81.6914,30.0877,-81.7028,0.69,30,s,Fall
2011,10,12,2011-10-12,AR,0,0,0,36.3905,-93.5954,36.3905,-93.5954,0.1,50,Unknown,Fall
2011,10,12,2011-10-12,TX,0,1,0,30.3097,-94.9875,30.2746,-94.9294,4.23,50,s,Fall
2011,10,13,2011-10-13,VA,0,0,0,38.2751,-78.0211,38.2936,-78.013,1.35,50,s,Fall
2011,10,13,2011-10-13,VA,0,0,0,38.549,-77.723,38.629,-77.679,6.02,75,s,Fall
2011,10,13,2011-10-13,VA,0,0,0,38.492,-77.381,38.529,-77.364,2.71,75,s,Fall
2011,10,13,2011-10-13,VA,0,0,0,38.532,-77.357,38.553,-77.346,1.57,75,s,Fall
2011,10,13,2011-10-13,VA,0,0,0,38.804,-77.376,38.842,-77.353,2.9,50,s,Fall
2011,10,13,2011-10-13,VA,1,0,0,38.03,-78.19,38.04,-78.18,0.88,100,s,Fall
2011,10,13,2011-10-13,VA,1,0,0,37.4774,-77.125,37.5936,-77.0417,9.24,200,s,Fall
2011,10,18,2011-10-18,FL,2,0,0,26.1228,-80.3292,26.1387,-80.3261,1.11,125,s,Fall
2011,10,18,2011-10-18,FL,0,0,0,27.0512,-80.482,27.0545,-80.4802,0.26,100,s,Fall
2011,10,18,2011-10-18,FL,0,0,0,27.5606,-80.3659,27.5627,-80.3657,0.14,75,s,Fall
2011,10,18,2011-10-18,FL,0,0,0,27.1045,-80.9425,27.1294,-80.9279,1.94,50,s,Fall
2011,10,18,2011-10-18,FL,0,0,0,26.9813,-81.086,26.9961,-81.0857,1.02,50,s,Fall
2011,10,29,2011-10-29,FL,0,0,0,27.105,-80.1599,27.1064,-80.1557,0.28,25,s,Fall
2011,10,29,2011-10-29,FL,0,0,0,27.1087,-80.1502,27.1146,-80.1457,0.39,40,s,Fall
2011,11,7,2011-11-07,OK,1,0,0,35.042,-98.523,35.213,-98.447,13.0,400,Unknown,Fall
2011,11,7,2011-11-07,OK,0,0,0,34.9974,-98.5441,35.0364,-98.524,3.0,150,Unknown,Fall
2011,11,7,2011-11-07,OK,0,0,0,34.907,-98.642,34.907,-98.642,0.5,100,Unknown,Fall
2011,11,7,2011-11-07,OK,1,0,0,35.1707,-97.6225,35.1802,-97.5966,1.6,110,Unknown,Fall
2011,11,7,2011-11-07,OK,0,0,0,34.66,-98.904,34.66,-98.904,0.5,100,Unknown,Fall
2011,11,7,2011-11-07,OK,0,0,0,34.526,-99.019,34.596,-98.959,6.05,400,Unknown,Fall
2011,11,7,2011-11-07,OK,0,0,0,34.4566,-99.14,34.4566,-99.14,0.5,75,Unknown,Fall
2011,11,7,2011-11-07,OK,0,0,0,34.726,-98.836,34.876,-98.692,13.38,500,Unknown,Fall
2011,11,7,2011-11-07,OK,0,0,0,34.883,-98.675,34.887,-98.651,1.4,100,Unknown,Fall
2011,11,8,2011-11-08,TX,0,0,0,31.9182,-94.7401,31.9777,-94.657,6.37,70,s,Fall
2011,11,8,2011-11-08,TX,1,0,0,31.836,-94.7696,31.9474,-94.6048,12.35,150,s,Fall
2011,11,8,2011-11-08,TX,1,0,0,30.0536,-95.1519,30.0583,-95.1495,0.35,150,s,Fall
2011,11,8,2011-11-08,TX,0,0,0,29.427,-94.9734,29.4275,-94.969,0.27,25,s,Fall
2011,11,8,2011-11-08,OK,1,0,0,33.9511,-95.1416,34.0146,-95.0663,6.15,50,Unknown,Fall
2011,11,8,2011-11-08,LA,1,0,0,31.448,-93.318,31.4855,-93.2056,7.11,200,s,Fall
2011,11,8,2011-11-08,LA,0,0,0,32.508,-93.246,32.534,-93.206,2.94,75,s,Fall
2011,11,8,2011-11-08,LA,0,0,0,32.462,-93.29,32.503,-93.208,5.56,75,s,Fall
2011,11,8,2011-11-08,LA,0,0,0,32.3379,-93.6137,32.3392,-93.5649,2.85,75,s,Fall
2011,11,8,2011-11-08,TX,1,0,0,30.6,-93.87,30.6215,-93.8155,3.56,150,s,Fall
2011,11,8,2011-11-08,LA,2,0,0,32.036,-93.9509,32.1317,-93.8323,9.59,200,s,Fall
2011,11,14,2011-11-14,NY,2,0,0,42.4464,-79.42,42.4429,-79.3391,4.13,125,e,Fall
2011,11,14,2011-11-14,NY,2,0,0,42.3024,-79.5929,42.3095,-79.5366,2.92,120,e,Fall
2011,11,14,2011-11-14,IN,1,0,0,38.5539,-86.4801,38.5626,-86.4464,2.0,50,mw,Fall
